order_id,date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,status,province,city
13834,2024-07-09,421,24,1,200.84,200.84,银行卡,已完成,浙江,宁波市
13835,2024-07-09,417,21,1,110.66,110.66,银行卡,已完成,江苏,苏州市
13836,2024-07-09,468,22,1,71.04,71.04,银行卡,已完成,山东,青岛市
13837,2024-07-10,345,27,1,710.51,710.51,银行卡,已完成,浙江,宁波市
13838,2024-07-10,445,33,1,208.58,208.58,支付宝,已完成,湖北,武汉市
13839,2024-07-10,183,41,2,584.82,1169.64,支付宝,已完成,辽宁,大连市
13840,2024-07-10,193,35,2,107.96,215.92,支付宝,已完成,浙江,宁波市
13841,2024-07-10,322,31,1,219.92,219.92,花呗分期,已退货,辽宁,沈阳市
13842,2024-07-10,392,42,1,157.19,157.19,银行卡,已完成,福建,福州市
13843,2024-07-10,152,38,1,521.59,521.59,银行卡,已退货,河南,洛阳市
13844,2024-07-11,386,28,1,502.79,502.79,支付宝,已完成,福建,福州市
13845,2024-07-11,142,1,1,306.37,306.37,支付宝,已完成,辽宁,沈阳市
13846,2024-07-11,463,41,1,584.82,584.82,微信支付,已完成,重庆,重庆市
13847,2024-07-11,7,21,1,99.59,99.59,银行卡,已完成,上海,上海市
13848,2024-07-11,84,31,2,219.92,439.84,微信支付,已完成,江苏,苏州市
13849,2024-07-11,52,48,1,481.34,481.34,银行卡,已完成,江苏,南京市
13850,2024-07-12,175,28,2,502.79,1005.58,微信支付,已完成,四川,绵阳市
13851,2024-07-12,400,21,1,105.13,105.13,支付宝,已完成,湖北,武汉市
13852,2024-07-12,382,32,1,462.54,462.54,银行卡,已取消,湖北,宜昌市
13853,2024-07-12,471,30,1,52.56,52.56,银行卡,已退货,湖南,株洲市
13854,2024-07-12,406,46,1,126.76,126.76,银行卡,已完成,安徽,合肥市
13855,2024-07-12,335,15,1,254.59,254.59,花呗分期,已完成,浙江,宁波市
13856,2024-07-13,10,47,1,424.24,424.24,支付宝,已完成,重庆,重庆市
13857,2024-07-13,84,28,1,502.79,502.79,银行卡,已取消,江苏,苏州市
13858,2024-07-13,65,19,2,152.31,304.62,支付宝,已完成,广东,东莞市
13859,2024-07-13,163,23,1,212.08,212.08,支付宝,已完成,湖北,武汉市
13860,2024-07-13,322,26,2,646.06,1292.12,微信支付,已完成,辽宁,沈阳市
13861,2024-07-13,391,27,1,747.91,747.91,支付宝,已完成,山东,济南市
13862,2024-07-13,30,30,1,58.4,58.4,花呗分期,已完成,四川,绵阳市
13863,2024-07-13,39,24,2,223.15,446.3,微信支付,已取消,北京,北京市
13864,2024-07-14,180,24,1,211.99,211.99,微信支付,已完成,湖北,宜昌市
13865,2024-07-14,311,8,1,111.69,111.69,银行卡,已退货,重庆,重庆市
13866,2024-07-14,394,37,1,54.37,54.37,微信支付,已完成,山东,青岛市
13867,2024-07-14,440,4,1,84.83,84.83,银行卡,已完成,山东,济南市
13868,2024-07-14,244,8,1,111.69,111.69,花呗分期,已完成,山东,烟台市
13869,2024-07-14,372,14,1,133.65,133.65,银行卡,已取消,重庆,重庆市
13870,2024-07-14,417,19,2,152.31,304.62,花呗分期,已完成,江苏,苏州市
13871,2024-07-14,213,19,1,152.31,152.31,银行卡,已完成,河南,洛阳市
13872,2024-07-15,341,27,1,747.91,747.91,花呗分期,已完成,陕西,咸阳市
13873,2024-07-15,478,45,1,539.07,539.07,花呗分期,已完成,浙江,杭州市
13874,2024-07-15,397,2,1,494.46,494.46,支付宝,已完成,浙江,杭州市
13875,2024-07-15,214,47,1,399.29,399.29,支付宝,已完成,山东,青岛市
13876,2024-07-15,11,39,1,332.95,332.95,花呗分期,已完成,湖北,宜昌市
13877,2024-07-15,427,48,2,457.27,914.54,银行卡,已完成,江苏,无锡市
13878,2024-07-16,220,13,1,365.96,365.96,微信支付,已取消,北京,北京市
13879,2024-07-16,333,21,1,110.66,110.66,微信支付,已完成,河南,洛阳市
13880,2024-07-16,408,7,1,389.14,389.14,支付宝,已取消,广东,佛山市
13881,2024-07-16,289,27,2,710.51,1421.02,银行卡,已完成,重庆,重庆市
13882,2024-07-16,460,3,1,92.81,92.81,微信支付,已完成,上海,上海市
13883,2024-07-17,271,19,2,144.69,289.38,银行卡,已完成,广东,佛山市
13884,2024-07-17,116,34,1,148.84,148.84,花呗分期,已完成,陕西,咸阳市
13885,2024-07-17,475,23,1,201.48,201.48,微信支付,已完成,河南,郑州市
13886,2024-07-17,357,3,1,87.92,87.92,花呗分期,已完成,重庆,重庆市
13887,2024-07-18,108,24,1,223.15,223.15,银行卡,已退货,北京,北京市
13888,2024-07-18,204,32,1,416.29,416.29,支付宝,已完成,上海,上海市
13889,2024-07-18,282,26,1,610.16,610.16,花呗分期,已完成,陕西,西安市
13890,2024-07-18,303,12,1,169.45,169.45,支付宝,已完成,江苏,苏州市
13891,2024-07-18,24,2,1,494.46,494.46,花呗分期,已完成,广东,东莞市
13892,2024-07-18,243,38,1,443.35,443.35,花呗分期,已完成,北京,北京市
13893,2024-07-18,159,36,2,358.63,717.26,微信支付,已完成,江苏,苏州市
13894,2024-07-18,179,12,1,178.87,178.87,花呗分期,已完成,重庆,重庆市
13895,2024-07-19,90,6,1,60.33,60.33,支付宝,已完成,上海,上海市
13896,2024-07-19,386,29,1,67.8,67.8,微信支付,已完成,福建,福州市
13897,2024-07-19,484,7,1,389.14,389.14,支付宝,已取消,四川,绵阳市
13898,2024-07-19,484,16,2,295.77,591.54,微信支付,已完成,四川,绵阳市
13899,2024-07-20,35,15,1,254.59,254.59,支付宝,已完成,湖南,长沙市
13900,2024-07-20,274,1,1,289.35,289.35,银行卡,已退货,河南,郑州市
13901,2024-07-20,169,21,1,99.59,99.59,花呗分期,已完成,四川,绵阳市
13902,2024-07-20,87,11,1,245.44,245.44,银行卡,已退货,福建,福州市
13903,2024-07-20,37,22,1,74.98,74.98,花呗分期,已完成,浙江,宁波市
13904,2024-07-20,350,41,1,497.1,497.1,银行卡,已完成,山东,烟台市
13905,2024-07-20,111,40,3,177.4,532.2,微信支付,已完成,陕西,咸阳市
13906,2024-07-20,498,18,1,729.6,729.6,花呗分期,已完成,安徽,合肥市
13907,2024-07-20,115,15,1,229.13,229.13,银行卡,已完成,福建,福州市
13908,2024-07-21,331,6,1,67.43,67.43,支付宝,已取消,广东,东莞市
13909,2024-07-21,230,44,1,506.07,506.07,花呗分期,已完成,辽宁,大连市
13910,2024-07-21,265,46,1,120.42,120.42,银行卡,已完成,广东,佛山市
13911,2024-07-21,147,2,1,445.01,445.01,微信支付,已完成,安徽,合肥市
13912,2024-07-21,189,3,1,92.81,92.81,微信支付,已完成,浙江,杭州市
13913,2024-07-21,312,26,2,717.84,1435.68,银行卡,已完成,北京,北京市
13914,2024-07-21,191,23,1,212.08,212.08,支付宝,已完成,福建,福州市
13915,2024-07-22,275,42,1,157.19,157.19,微信支付,已完成,江苏,苏州市
13916,2024-07-22,374,42,2,157.19,314.38,花呗分期,已完成,上海,上海市
13917,2024-07-22,198,45,1,539.07,539.07,微信支付,已完成,广东,佛山市
13918,2024-07-22,137,11,1,259.88,259.88,支付宝,已取消,广东,佛山市
13919,2024-07-22,294,30,1,58.4,58.4,支付宝,已完成,福建,厦门市
13920,2024-07-22,65,18,1,693.12,693.12,花呗分期,已完成,广东,东莞市
13921,2024-07-23,326,17,1,104.07,104.07,花呗分期,已完成,福建,厦门市
13922,2024-07-23,240,42,1,157.19,157.19,支付宝,已完成,北京,北京市
13923,2024-07-23,140,11,2,288.75,577.5,花呗分期,已完成,浙江,杭州市
13924,2024-07-23,278,4,1,80.12,80.12,支付宝,已完成,湖南,株洲市
13925,2024-07-23,19,5,1,400.33,400.33,支付宝,已完成,湖北,武汉市
13926,2024-07-23,111,8,1,111.69,111.69,花呗分期,已退货,陕西,咸阳市
13927,2024-07-24,144,42,1,157.19,157.19,花呗分期,已完成,浙江,杭州市
13928,2024-07-24,452,38,1,521.59,521.59,支付宝,已完成,四川,成都市
13929,2024-07-24,62,46,2,126.76,253.52,花呗分期,已完成,北京,北京市
13930,2024-07-24,189,44,1,430.16,430.16,支付宝,已完成,浙江,杭州市
13931,2024-07-24,371,33,1,208.58,208.58,花呗分期,已退货,上海,上海市
13932,2024-07-24,229,13,1,329.36,329.36,微信支付,已取消,重庆,重庆市
13933,2024-07-24,468,4,1,94.26,94.26,花呗分期,已完成,山东,青岛市
13934,2024-07-24,237,19,1,152.31,152.31,银行卡,已完成,北京,北京市
13935,2024-07-24,36,24,1,223.15,223.15,支付宝,已完成,山东,青岛市
13936,2024-07-25,331,18,2,620.16,1240.32,花呗分期,已完成,广东,东莞市
13937,2024-07-25,463,2,1,469.74,469.74,支付宝,已完成,重庆,重庆市
13938,2024-07-25,473,5,1,444.81,444.81,微信支付,已完成,浙江,宁波市
13939,2024-07-25,66,18,1,729.6,729.6,花呗分期,已完成,广东,广州市
13940,2024-07-25,357,49,2,322.97,645.94,微信支付,已完成,重庆,重庆市
13941,2024-07-26,161,22,1,78.93,78.93,支付宝,已完成,北京,北京市
13942,2024-07-26,322,13,1,347.66,347.66,银行卡,已完成,辽宁,沈阳市
13943,2024-07-26,394,43,1,172.29,172.29,支付宝,已完成,山东,青岛市
13944,2024-07-26,310,28,1,452.51,452.51,花呗分期,已完成,北京,北京市
13945,2024-07-26,368,16,2,266.19,532.38,花呗分期,已退货,安徽,合肥市
13946,2024-07-27,54,7,1,409.62,409.62,微信支付,已完成,重庆,重庆市
13947,2024-07-27,172,20,1,414.76,414.76,花呗分期,已完成,上海,上海市
13948,2024-07-27,339,33,1,187.72,187.72,支付宝,已完成,四川,绵阳市
13949,2024-07-27,26,45,1,539.07,539.07,微信支付,已退货,重庆,重庆市
13950,2024-07-27,478,13,3,347.66,1042.98,花呗分期,已退货,浙江,杭州市
13951,2024-07-27,130,31,2,175.94,351.88,银行卡,已完成,陕西,咸阳市
13952,2024-07-27,124,11,3,274.31,822.93,银行卡,已完成,北京,北京市
13953,2024-07-27,55,25,1,272.99,272.99,支付宝,已完成,湖北,宜昌市
13954,2024-07-27,256,36,1,377.51,377.51,支付宝,已完成,陕西,西安市
13955,2024-07-27,207,12,1,169.45,169.45,微信支付,已完成,上海,上海市
13956,2024-07-27,403,1,1,323.39,323.39,支付宝,已取消,河南,郑州市
13957,2024-07-28,171,43,1,181.86,181.86,微信支付,已取消,山东,济南市
13958,2024-07-28,7,18,2,729.6,1459.2,微信支付,已完成,上海,上海市
13959,2024-07-28,500,27,1,747.91,747.91,支付宝,已退货,湖北,宜昌市
13960,2024-07-28,279,30,1,58.4,58.4,花呗分期,已取消,江苏,无锡市
13961,2024-07-28,403,19,2,152.31,304.62,花呗分期,已退货,河南,郑州市
13962,2024-07-28,253,32,1,416.29,416.29,微信支付,已完成,江苏,南京市
13963,2024-07-28,140,29,2,67.8,135.6,花呗分期,已完成,浙江,杭州市
13964,2024-07-29,278,22,1,71.04,71.04,微信支付,已完成,湖南,株洲市
13965,2024-07-29,434,9,1,219.54,219.54,花呗分期,已取消,浙江,杭州市
13966,2024-07-29,25,49,1,322.97,322.97,微信支付,已完成,重庆,重庆市
13967,2024-07-29,327,34,1,148.84,148.84,微信支付,已完成,重庆,重庆市
13968,2024-07-29,368,29,1,60.66,60.66,银行卡,已完成,安徽,合肥市
13969,2024-07-30,176,4,2,94.26,188.52,微信支付,已取消,河南,郑州市
13970,2024-07-30,137,2,1,445.01,445.01,花呗分期,已完成,广东,佛山市
13971,2024-07-30,179,38,1,521.59,521.59,支付宝,已完成,重庆,重庆市
13972,2024-07-30,338,2,2,494.46,988.92,微信支付,已完成,安徽,芜湖市
13973,2024-07-30,357,30,1,52.56,52.56,花呗分期,已取消,重庆,重庆市
13974,2024-07-30,345,36,1,320.88,320.88,微信支付,已完成,浙江,宁波市
13975,2024-07-30,324,23,2,212.08,424.16,银行卡,已完成,上海,上海市
13976,2024-07-31,453,19,1,144.69,144.69,银行卡,已退货,上海,上海市
13977,2024-07-31,188,12,1,178.87,178.87,花呗分期,已完成,湖南,株洲市
13978,2024-07-31,333,27,1,635.72,635.72,支付宝,已退货,河南,洛阳市
13979,2024-07-31,88,42,1,157.19,157.19,银行卡,已完成,陕西,咸阳市
13980,2024-08-01,416,46,1,120.42,120.42,微信支付,已退货,重庆,重庆市
13981,2024-08-01,52,34,1,133.96,133.96,支付宝,已完成,江苏,南京市
13982,2024-08-01,177,9,1,197.59,197.59,花呗分期,已取消,河南,郑州市
13983,2024-08-01,422,40,1,168.53,168.53,银行卡,已完成,北京,北京市
13984,2024-08-01,345,1,1,323.39,323.39,支付宝,已完成,浙江,宁波市
13985,2024-08-02,452,42,1,149.33,149.33,微信支付,已取消,四川,成都市
13986,2024-08-02,289,17,1,104.07,104.07,花呗分期,已退货,重庆,重庆市
13987,2024-08-02,72,34,1,141.4,141.4,银行卡,已完成,浙江,温州市
13988,2024-08-02,364,36,1,339.76,339.76,花呗分期,已完成,辽宁,大连市
13989,2024-08-03,200,25,2,245.69,491.38,花呗分期,已退货,陕西,西安市
13990,2024-08-03,430,4,1,80.12,80.12,微信支付,已完成,四川,成都市
13991,2024-08-03,55,32,1,416.29,416.29,微信支付,已完成,湖北,宜昌市
13992,2024-08-03,342,46,3,114.08,342.24,银行卡,已完成,四川,成都市
13993,2024-08-03,230,41,1,555.58,555.58,微信支付,已完成,辽宁,大连市
13994,2024-08-03,199,5,2,444.81,889.62,支付宝,已完成,山东,烟台市
13995,2024-08-04,339,39,1,332.95,332.95,支付宝,已完成,四川,绵阳市
13996,2024-08-04,30,42,1,157.19,157.19,花呗分期,已完成,四川,绵阳市
13997,2024-08-04,384,22,1,63.14,63.14,花呗分期,已完成,湖北,武汉市
13998,2024-08-04,77,7,1,409.62,409.62,花呗分期,已完成,陕西,西安市
13999,2024-08-04,212,48,1,481.34,481.34,微信支付,已完成,江苏,无锡市
14000,2024-08-04,306,14,1,141.51,141.51,微信支付,已完成,上海,上海市
14001,2024-08-04,200,15,2,216.4,432.8,微信支付,已完成,陕西,西安市
14002,2024-08-04,266,9,1,186.61,186.61,银行卡,已退货,河南,郑州市
14003,2024-08-04,65,1,1,340.41,340.41,银行卡,已完成,广东,东莞市
14004,2024-08-05,63,1,1,340.41,340.41,微信支付,已完成,广东,东莞市
14005,2024-08-05,120,28,1,502.79,502.79,银行卡,已完成,河南,郑州市
14006,2024-08-05,130,37,2,48.93,97.86,银行卡,已取消,陕西,咸阳市
14007,2024-08-05,195,48,1,481.34,481.34,支付宝,已完成,江苏,无锡市
14008,2024-08-05,72,49,1,322.97,322.97,微信支付,已退货,浙江,温州市
14009,2024-08-05,420,8,2,111.69,223.38,支付宝,已完成,辽宁,大连市
14010,2024-08-05,105,45,1,512.12,512.12,花呗分期,已完成,上海,上海市
14011,2024-08-06,194,22,2,78.93,157.86,微信支付,已退货,陕西,西安市
14012,2024-08-06,112,15,1,241.86,241.86,支付宝,已完成,河南,郑州市
14013,2024-08-06,227,25,2,259.34,518.68,微信支付,已完成,安徽,合肥市
14014,2024-08-06,343,16,1,266.19,266.19,支付宝,已完成,广东,广州市
14015,2024-08-06,141,1,2,323.39,646.78,花呗分期,已完成,福建,厦门市
14016,2024-08-07,358,43,1,181.86,181.86,支付宝,已完成,广东,东莞市
14017,2024-08-07,264,2,1,494.46,494.46,花呗分期,已完成,广东,深圳市
14018,2024-08-07,53,35,1,96.59,96.59,银行卡,已完成,浙江,宁波市
14019,2024-08-07,129,22,1,74.98,74.98,花呗分期,已完成,河南,郑州市
14020,2024-08-07,178,48,1,457.27,457.27,银行卡,已完成,山东,青岛市
14021,2024-08-07,362,19,1,152.31,152.31,支付宝,已完成,湖北,宜昌市
14022,2024-08-08,315,10,1,244.8,244.8,支付宝,已完成,河南,洛阳市
14023,2024-08-08,329,34,1,126.51,126.51,微信支付,已完成,陕西,西安市
14024,2024-08-08,134,45,2,485.16,970.32,银行卡,已完成,辽宁,大连市
14025,2024-08-08,144,1,2,323.39,646.78,花呗分期,已完成,浙江,杭州市
14026,2024-08-09,461,45,3,539.07,1617.21,银行卡,已退货,北京,北京市
14027,2024-08-09,488,33,2,208.58,417.16,花呗分期,已完成,河南,洛阳市
14028,2024-08-09,44,20,1,394.02,394.02,花呗分期,已完成,北京,北京市
14029,2024-08-09,83,38,1,495.51,495.51,微信支付,已完成,广东,佛山市
14030,2024-08-10,311,4,1,94.26,94.26,银行卡,已完成,重庆,重庆市
14031,2024-08-10,388,37,1,51.65,51.65,花呗分期,已退货,辽宁,沈阳市
14032,2024-08-10,312,16,1,251.4,251.4,微信支付,已完成,北京,北京市
14033,2024-08-10,58,32,2,462.54,925.08,银行卡,已完成,陕西,咸阳市
14034,2024-08-10,46,22,1,74.98,74.98,花呗分期,已完成,山东,青岛市
14035,2024-08-10,71,17,1,104.07,104.07,花呗分期,已完成,浙江,杭州市
14036,2024-08-10,410,27,2,710.51,1421.02,银行卡,已退货,安徽,芜湖市
14037,2024-08-10,95,16,1,266.19,266.19,支付宝,已退货,上海,上海市
14038,2024-08-10,318,30,1,55.48,55.48,银行卡,已完成,四川,成都市
14039,2024-08-10,43,37,1,54.37,54.37,银行卡,已完成,重庆,重庆市
14040,2024-08-11,336,32,1,416.29,416.29,银行卡,已完成,辽宁,沈阳市
14041,2024-08-11,146,37,2,51.65,103.3,花呗分期,已完成,湖南,长沙市
14042,2024-08-11,71,43,1,191.43,191.43,微信支付,已完成,浙江,杭州市
14043,2024-08-11,224,22,1,74.98,74.98,微信支付,已完成,河南,洛阳市
14044,2024-08-11,355,2,1,445.01,445.01,花呗分期,已完成,四川,绵阳市
14045,2024-08-11,483,23,3,169.66,508.98,微信支付,已完成,湖南,株洲市
14046,2024-08-11,197,3,1,97.69,97.69,支付宝,已完成,北京,北京市
14047,2024-08-12,350,38,3,521.59,1564.77,银行卡,已完成,山东,烟台市
14048,2024-08-12,138,41,1,584.82,584.82,银行卡,已完成,山东,青岛市
14049,2024-08-12,242,12,1,188.28,188.28,微信支付,已完成,陕西,咸阳市
14050,2024-08-12,470,12,1,188.28,188.28,花呗分期,已取消,湖南,长沙市
14051,2024-08-12,175,31,2,175.94,351.88,支付宝,已取消,四川,绵阳市
14052,2024-08-12,135,12,1,160.04,160.04,银行卡,已完成,陕西,西安市
14053,2024-08-12,493,42,1,157.19,157.19,支付宝,已完成,上海,上海市
14054,2024-08-12,179,29,1,71.37,71.37,微信支付,已退货,重庆,重庆市
14055,2024-08-13,61,28,1,502.79,502.79,支付宝,已完成,河南,洛阳市
14056,2024-08-13,318,40,1,177.4,177.4,支付宝,已完成,四川,成都市
14057,2024-08-13,289,34,1,148.84,148.84,微信支付,已完成,重庆,重庆市
14058,2024-08-13,234,17,1,98.87,98.87,银行卡,已完成,山东,济南市
14059,2024-08-13,39,30,1,52.56,52.56,花呗分期,已取消,北京,北京市
14060,2024-08-13,453,37,1,46.21,46.21,微信支付,已完成,上海,上海市
14061,2024-08-13,327,40,1,150.79,150.79,支付宝,已完成,重庆,重庆市
14062,2024-08-13,105,2,1,494.46,494.46,花呗分期,已完成,上海,上海市
14063,2024-08-14,227,17,1,93.66,93.66,花呗分期,已退货,安徽,合肥市
14064,2024-08-14,253,6,3,70.98,212.94,微信支付,已完成,江苏,南京市
14065,2024-08-14,23,12,2,188.28,376.56,支付宝,已完成,重庆,重庆市
14066,2024-08-14,327,43,1,191.43,191.43,微信支付,已取消,重庆,重庆市
14067,2024-08-14,132,5,1,400.33,400.33,银行卡,已完成,广东,佛山市
14068,2024-08-14,376,5,3,444.81,1334.43,花呗分期,已完成,山东,烟台市
14069,2024-08-14,297,42,1,125.75,125.75,银行卡,已完成,福建,厦门市
14070,2024-08-14,298,37,2,46.21,92.42,微信支付,已完成,广东,广州市
14071,2024-08-15,22,27,2,747.91,1495.82,银行卡,已完成,重庆,重庆市
14072,2024-08-15,450,8,2,106.11,212.22,银行卡,已完成,山东,青岛市
14073,2024-08-15,240,40,1,141.92,141.92,花呗分期,已完成,北京,北京市
14074,2024-08-15,362,25,1,259.34,259.34,微信支付,已完成,湖北,宜昌市
14075,2024-08-15,296,11,1,288.75,288.75,花呗分期,已完成,陕西,西安市
14076,2024-08-15,40,21,1,110.66,110.66,支付宝,已完成,重庆,重庆市
14077,2024-08-16,136,9,1,219.54,219.54,微信支付,已完成,山东,济南市
14078,2024-08-16,347,42,1,157.19,157.19,微信支付,已退货,湖北,宜昌市
14079,2024-08-16,106,11,1,231.0,231.0,银行卡,已完成,上海,上海市
14080,2024-08-16,93,45,1,539.07,539.07,支付宝,已完成,江苏,南京市
14081,2024-08-16,209,27,1,747.91,747.91,支付宝,已完成,湖南,株洲市
14082,2024-08-16,402,20,1,352.55,352.55,支付宝,已取消,陕西,西安市
14083,2024-08-17,83,42,2,157.19,314.38,花呗分期,已退货,广东,佛山市
14084,2024-08-17,112,26,1,610.16,610.16,微信支付,已完成,河南,郑州市
14085,2024-08-17,346,37,3,51.65,154.95,微信支付,已完成,山东,济南市
14086,2024-08-17,340,27,1,747.91,747.91,银行卡,已完成,重庆,重庆市
14087,2024-08-17,287,17,1,93.66,93.66,银行卡,已取消,福建,福州市
14088,2024-08-17,283,13,1,365.96,365.96,花呗分期,已完成,重庆,重庆市
14089,2024-08-17,319,6,1,70.98,70.98,支付宝,已完成,湖北,武汉市
14090,2024-08-17,327,29,1,71.37,71.37,花呗分期,已完成,重庆,重庆市
14091,2024-08-17,267,6,2,70.98,141.96,支付宝,已完成,湖北,武汉市
14092,2024-08-18,401,33,1,198.15,198.15,微信支付,已完成,安徽,芜湖市
14093,2024-08-18,300,31,3,219.92,659.76,银行卡,已完成,重庆,重庆市
14094,2024-08-18,309,48,1,457.27,457.27,微信支付,已完成,河南,洛阳市
14095,2024-08-18,19,2,1,494.46,494.46,微信支付,已完成,湖北,武汉市
14096,2024-08-18,257,42,1,157.19,157.19,微信支付,已退货,福建,福州市
14097,2024-08-18,407,2,1,494.46,494.46,支付宝,已完成,陕西,咸阳市
14098,2024-08-18,146,17,2,98.87,197.74,微信支付,已完成,湖南,长沙市
14099,2024-08-18,2,40,1,177.4,177.4,微信支付,已完成,湖北,武汉市
14100,2024-08-19,31,26,1,717.84,717.84,支付宝,已完成,陕西,西安市
14101,2024-08-19,12,35,3,96.59,289.77,花呗分期,已完成,福建,厦门市
14102,2024-08-19,21,41,1,555.58,555.58,银行卡,已完成,上海,上海市
14103,2024-08-19,270,15,1,241.86,241.86,花呗分期,已完成,河南,洛阳市
14104,2024-08-19,283,18,1,729.6,729.6,微信支付,已完成,重庆,重庆市
14105,2024-08-19,397,45,1,539.07,539.07,微信支付,已完成,浙江,杭州市
14106,2024-08-19,377,28,2,502.79,1005.58,支付宝,已完成,湖北,宜昌市
14107,2024-08-19,240,29,1,67.8,67.8,支付宝,已退货,北京,北京市
14108,2024-08-19,239,3,2,97.69,195.38,支付宝,已完成,重庆,重庆市
14109,2024-08-20,74,12,1,178.87,178.87,微信支付,已退货,安徽,芜湖市
14110,2024-08-20,429,14,1,149.37,149.37,支付宝,已完成,四川,成都市
14111,2024-08-20,152,23,1,180.27,180.27,支付宝,已完成,河南,洛阳市
14112,2024-08-20,274,16,1,295.77,295.77,花呗分期,已完成,河南,郑州市
14113,2024-08-20,98,46,1,126.76,126.76,银行卡,已完成,广东,东莞市
14114,2024-08-20,337,23,1,212.08,212.08,微信支付,已取消,广东,佛山市
14115,2024-08-20,324,36,1,377.51,377.51,花呗分期,已退货,上海,上海市
14116,2024-08-20,80,42,1,157.19,157.19,支付宝,已退货,重庆,重庆市
14117,2024-08-20,333,6,3,70.98,212.94,微信支付,已完成,河南,洛阳市
14118,2024-08-21,317,35,1,107.96,107.96,花呗分期,已完成,福建,福州市
14119,2024-08-21,77,4,1,94.26,94.26,支付宝,已完成,陕西,西安市
14120,2024-08-21,406,13,1,365.96,365.96,微信支付,已完成,安徽,合肥市
14121,2024-08-21,342,26,1,717.84,717.84,支付宝,已完成,四川,成都市
14122,2024-08-21,240,37,1,48.93,48.93,微信支付,已完成,北京,北京市
14123,2024-08-22,218,41,1,497.1,497.1,银行卡,已完成,安徽,芜湖市
14124,2024-08-22,478,15,1,254.59,254.59,微信支付,已完成,浙江,杭州市
14125,2024-08-22,206,8,1,111.69,111.69,花呗分期,已完成,浙江,温州市
14126,2024-08-22,343,21,1,99.59,99.59,花呗分期,已完成,广东,广州市
14127,2024-08-22,500,32,1,416.29,416.29,微信支付,已完成,湖北,宜昌市
14128,2024-08-22,445,26,2,646.06,1292.12,花呗分期,已完成,湖北,武汉市
14129,2024-08-23,74,2,1,445.01,445.01,支付宝,已完成,安徽,芜湖市
14130,2024-08-23,302,18,1,729.6,729.6,花呗分期,已完成,陕西,咸阳市
14131,2024-08-23,398,14,1,125.78,125.78,花呗分期,已完成,浙江,杭州市
14132,2024-08-23,495,21,2,105.13,210.26,微信支付,已完成,河南,郑州市
14133,2024-08-23,8,12,1,188.28,188.28,微信支付,已完成,陕西,咸阳市
14134,2024-08-24,37,33,1,208.58,208.58,支付宝,已完成,浙江,宁波市
14135,2024-08-24,367,31,1,197.93,197.93,支付宝,已完成,辽宁,大连市
14136,2024-08-24,68,30,1,49.64,49.64,支付宝,已完成,广东,佛山市
14137,2024-08-24,432,28,1,427.37,427.37,花呗分期,已完成,湖南,长沙市
14138,2024-08-24,13,21,1,110.66,110.66,花呗分期,已完成,福建,厦门市
14139,2024-08-24,61,26,1,574.27,574.27,花呗分期,已完成,河南,洛阳市
14140,2024-08-24,98,34,1,148.84,148.84,花呗分期,已退货,广东,东莞市
14141,2024-08-24,82,38,3,521.59,1564.77,支付宝,已退货,陕西,西安市
14142,2024-08-25,41,41,1,584.82,584.82,微信支付,已完成,山东,烟台市
14143,2024-08-25,330,5,1,422.57,422.57,花呗分期,已完成,北京,北京市
14144,2024-08-25,250,39,1,299.65,299.65,花呗分期,已完成,四川,成都市
14145,2024-08-25,131,29,1,64.23,64.23,支付宝,已完成,辽宁,沈阳市
14146,2024-08-25,45,9,1,197.59,197.59,支付宝,已完成,湖北,武汉市
14147,2024-08-25,273,3,1,83.04,83.04,花呗分期,已完成,江苏,南京市
14148,2024-08-25,250,13,1,365.96,365.96,银行卡,已完成,四川,成都市
14149,2024-08-25,202,33,2,198.15,396.3,微信支付,已完成,江苏,苏州市
14150,2024-08-25,129,34,1,126.51,126.51,支付宝,已完成,河南,郑州市
14151,2024-08-25,163,24,1,200.84,200.84,微信支付,已完成,湖北,武汉市
14152,2024-08-26,294,1,1,340.41,340.41,微信支付,已退货,福建,厦门市
14153,2024-08-26,253,45,1,539.07,539.07,微信支付,已完成,江苏,南京市
14154,2024-08-26,387,26,1,574.27,574.27,微信支付,已退货,福建,福州市
14155,2024-08-26,23,15,2,241.86,483.72,银行卡,已完成,重庆,重庆市
14156,2024-08-26,66,16,1,295.77,295.77,银行卡,已完成,广东,广州市
14157,2024-08-26,190,48,1,481.34,481.34,微信支付,已完成,北京,北京市
14158,2024-08-27,158,1,1,340.41,340.41,支付宝,已完成,江苏,无锡市
14159,2024-08-27,29,18,2,729.6,1459.2,微信支付,已完成,湖北,宜昌市
14160,2024-08-27,115,40,1,159.66,159.66,花呗分期,已完成,福建,福州市
14161,2024-08-27,53,14,1,149.37,149.37,微信支付,已退货,浙江,宁波市
14162,2024-08-27,82,1,1,323.39,323.39,支付宝,已完成,陕西,西安市
14163,2024-08-27,157,42,2,157.19,314.38,银行卡,已取消,广东,佛山市
14164,2024-08-27,76,12,1,188.28,188.28,微信支付,已完成,河南,郑州市
14165,2024-08-27,307,32,1,462.54,462.54,微信支付,已取消,浙江,杭州市
14166,2024-08-28,394,24,1,223.15,223.15,微信支付,已完成,山东,青岛市
14167,2024-08-28,438,47,1,424.24,424.24,花呗分期,已完成,安徽,合肥市
